Date,stock,value,change
6/22/2007,GSPC,1502.560059,-0.320790438
6/25/2007,MSFT,23.812836,0.101730848
6/25/2007,IBM,87.601315,0.218842605
6/25/2007,SBUX,11.75604,0.428690273
6/25/2007,AAPL,16.185394,-2.198784904
6/25/2007,GSPC,1497.73999,-0.323819557
6/26/2007,MSFT,23.837061,1.185636937
6/26/2007,IBM,87.793024,0.094938067
6/26/2007,SBUX,11.806437,1.396966756
6/26/2007,AAPL,15.829512,1.872123411
6/26/2007,GSPC,1492.890015,0.900933817
6/27/2007,MSFT,24.119682,-0.13391553
6/27/2007,IBM,87.876373,0.493215622
6/27/2007,SBUX,11.971369,1.224646905
6/27/2007,AAPL,16.12586,-1.091148007
6/27/2007,GSPC,1506.339966,-0.04182356
6/28/2007,MSFT,24.087382,-1.206839332
6/28/2007,IBM,88.309793,-0.660686635
6/28/2007,SBUX,12.117976,-0.793952719
6/28/2007,AAPL,15.949903,1.227612481
6/28/2007,GSPC,1505.709961,-0.156735697
6/29/2007,MSFT,23.796686,0.916186397
6/29/2007,IBM,87.726342,-0.22802615
6/29/2007,SBUX,12.021765,-0.724086688
6/29/2007,AAPL,16.145706,-0.639142073
6/29/2007,GSPC,1503.349976,1.069616407
7/2/2007,MSFT,24.014708,0.941493855
7/2/2007,IBM,87.526303,1.495095709
7/2/2007,SBUX,11.934717,1.190024028
7/2/2007,AAPL,16.042512,4.873825246
7/2/2007,GSPC,1519.430054,0.358025102
7/3/2007,MSFT,24.240805,-0.0999348
7/3/2007,IBM,88.834905,1.379246142
7/3/2007,SBUX,12.076743,-0.075873106
7/3/2007,AAPL,16.824396,4.38782468
7/3/2007,GSPC,1524.869995,0.034758963
7/5/2007,MSFT,24.21658,-0.066689846
7/5/2007,IBM,90.060157,0.906983762
7/5/2007,SBUX,12.06758,0.797260097
7/5/2007,AAPL,17.562621,-0.338981294
7/5/2007,GSPC,1525.400024,0.330399693
7/6/2007,MSFT,24.20043,-0.333663493
7/6/2007,IBM,90.876988,-0.055028232
7/6/2007,SBUX,12.16379,-0.790954135
7/6/2007,AAPL,17.503087,-1.489034477
7/6/2007,GSPC,1530.439941,0.092132658
7/9/2007,MSFT,24.119682,-1.80783478
7/9/2007,IBM,90.82698,-0.312016319
7/9/2007,SBUX,12.06758,-0.8731991
7/9/2007,AAPL,17.24246,1.549906452
7/9/2007,GSPC,1531.849976,-1.418544984
7/10/2007,MSFT,23.683638,0.545515854
7/10/2007,IBM,90.543585,0.432662347
7/10/2007,SBUX,11.962206,-0.459589143
7/10/2007,AAPL,17.509702,0.030223244
7/10/2007,GSPC,1510.119995,0.572140958
7/11/2007,MSFT,23.812836,1.966766999
7/11/2007,IBM,90.935333,0.164986475
7/11/2007,SBUX,11.907229,-0.115434078
7/11/2007,AAPL,17.514994,1.268981308
7/11/2007,GSPC,1518.76001,1.905497959
7/12/2007,MSFT,24.281179,-0.831392907
7/12/2007,IBM,91.085364,-0.622254746
7/12/2007,SBUX,11.893484,0.423727816
7/12/2007,AAPL,17.737256,2.729914932
7/12/2007,GSPC,1547.699951,0.310140799
7/13/2007,MSFT,24.079307,0.704227078
7/13/2007,IBM,90.518581,0.976063688
7/13/2007,SBUX,11.94388,0.038362743
7/13/2007,AAPL,18.221468,0.268639168
7/13/2007,GSPC,1552.5,-0.191947182
7/16/2007,MSFT,24.24888,2.497505039
7/16/2007,IBM,91.4021,1.012213067
7/16/2007,SBUX,11.948462,-0.805216604
7/16/2007,AAPL,18.270418,0.586538305
7/16/2007,GSPC,1549.52002,-0.00968203
7/17/2007,MSFT,24.854497,0.454839219
7/17/2007,IBM,92.327284,0.279864184
7/17/2007,SBUX,11.852251,2.435250485
7/17/2007,AAPL,18.377581,-0.568720116
7/17/2007,GSPC,1549.369995,-0.206532398
7/18/2007,MSFT,24.967545,1.908149159
7/18/2007,IBM,92.585675,4.303203492
7/18/2007,SBUX,12.140883,4.566035271
7/18/2007,AAPL,18.273064,1.361140091
7/18/2007,GSPC,1546.170044,0.446905049
7/19/2007,MSFT,25.443963,-1.110758572
7/19/2007,IBM,96.569825,-0.906268599
7/19/2007,SBUX,12.69524,-0.036076514
7/19/2007,AAPL,18.521786,2.678575381
7/19/2007,GSPC,1553.079956,-1.222086469
7/20/2007,MSFT,25.161342,0.096278648
7/20/2007,IBM,95.694643,1.367475711
7/20/2007,SBUX,12.69066,1.696743905
7/20/2007,AAPL,19.017906,-0.034783009
7/20/2007,GSPC,1534.099976,0.4869285
7/23/2007,MSFT,25.185567,-1.250406632
7/23/2007,IBM,97.003244,-0.180442419
7/23/2007,SBUX,12.905988,0.425988309
7/23/2007,AAPL,19.011291,-6.130830358
7/23/2007,GSPC,1541.569946,-1.98044254
7/24/2007,MSFT,24.870645,-0.292207942
7/24/2007,IBM,96.828209,1.66135883
7/24/2007,SBUX,12.960966,-1.166494843
7/24/2007,AAPL,17.845741,1.756985042
7/24/2007,GSPC,1511.040039,0.466561231
7/25/2007,MSFT,24.797971,-2.377073511
7/25/2007,IBM,98.436873,-1.329381928
7/25/2007,SBUX,12.809777,-1.895559931
7/25/2007,AAPL,18.159288,6.367479826
7/25/2007,GSPC,1518.089966,-2.333849297
7/26/2007,MSFT,24.208505,-1.967977783
7/26/2007,IBM,97.128271,-0.780911667
7/26/2007,SBUX,12.56696,-1.82281952
7/26/2007,AAPL,19.315577,-1.472609387
7/26/2007,GSPC,1482.660034,-1.599158435
7/27/2007,MSFT,23.732087,0.034025663
7/27/2007,IBM,96.369785,-0.951397785
7/27/2007,SBUX,12.337887,0.185663882
7/27/2007,AAPL,19.031134,-1.682301223
7/27/2007,GSPC,1458.949951,1.025400699
7/30/2007,MSFT,23.740162,-1.394560829
7/30/2007,IBM,95.452925,-3.37931813
7/30/2007,SBUX,12.360794,-1.111935042
7/30/2007,AAPL,18.710973,-6.837308781
7/30/2007,GSPC,1473.910034,-1.264664299
7/31/2007,MSFT,23.409091,1.069332423
7/31/2007,IBM,92.227267,1.256213089
7/31/2007,SBUX,12.22335,1.949023795
7/31/2007,AAPL,17.431646,2.459021942
7/31/2007,GSPC,1455.27002,0.724266896
8/1/2007,MSFT,23.659412,0.750859742
8/1/2007,IBM,93.385838,1.062122503
8/1/2007,SBUX,12.461586,-1.029411505
8/1/2007,AAPL,17.860294,1.103699637
8/1/2007,GSPC,1465.810059,0.435929059
8/2/2007,MSFT,23.837061,-1.897024973
8/2/2007,IBM,94.37771,-1.183435156
8/2/2007,SBUX,12.333305,-2.265978179
8/2/2007,AAPL,18.057418,-3.39951703
8/2/2007,GSPC,1472.199951,-2.65859892
8/3/2007,MSFT,23.384866,2.002769655
8/3/2007,IBM,93.260811,1.78746998
8/3/2007,SBUX,12.053835,2.204485129
8/3/2007,AAPL,17.443553,2.578689101
8/3/2007,GSPC,1433.060059,2.415110573
8/6/2007,MSFT,23.853211,0.033848692
8/6/2007,IBM,94.92782,-0.316094902
8/6/2007,SBUX,12.31956,0.855347107
8/6/2007,AAPL,17.893368,-0.162658031
8/6/2007,GSPC,1467.670044,0.615936602
8/7/2007,MSFT,23.861285,1.522843384
8/7/2007,IBM,94.627758,-0.132583718
8/7/2007,SBUX,12.424935,2.212381795
8/7/2007,AAPL,17.864263,-0.755396402
8/7/2007,GSPC,1476.709961,1.407184183
8/8/2007,MSFT,24.224655,-2.333337668
8/8/2007,IBM,94.502297,-1.991502916
8/8/2007,SBUX,12.699822,1.190473378
8/8/2007,AAPL,17.729317,-5.686141209
8/8/2007,GSPC,1497.48999,-2.964962991
8/9/2007,MSFT,23.659412,-2.013651058
8/9/2007,IBM,92.620281,1.724912711
8/9/2007,SBUX,12.85101,-0.035647004
8/9/2007,AAPL,16.721203,-1.09976537
8/9/2007,GSPC,1453.089966,0.037853747
8/10/2007,MSFT,23.182994,-0.278648219
8/10/2007,IBM,94.2179,0.062144242
8/10/2007,SBUX,12.846429,-0.820259077
8/10/2007,AAPL,16.537309,2.232001591
8/10/2007,GSPC,1453.640015,-0.049528837
8/13/2007,MSFT,23.118395,-0.911313264
8/13/2007,IBM,94.276451,-0.585569349
8/13/2007,SBUX,12.741055,-2.373249311
8/13/2007,AAPL,16.906422,-2.942331618
8/13/2007,GSPC,1452.920044,-1.815654282
8/14/2007,MSFT,22.907714,-0.601347651
8/14/2007,IBM,93.724397,-0.731815858
8/14/2007,SBUX,12.438678,-2.136280077
8/14/2007,AAPL,16.408979,-3.329841546
8/14/2007,GSPC,1426.540039,-1.390783817
8/15/2007,MSFT,22.769959,-1.032030844
8/15/2007,IBM,93.038507,-1.384520283
8/15/2007,SBUX,12.172953,0.150555087
8/15/2007,AAPL,15.862586,-2.376983173
8/15/2007,GSPC,1406.699951,0.324878735
8/16/2007,MSFT,22.534966,1.582167907
8/16/2007,IBM,91.75037,1.103108358
8/16/2007,SBUX,12.19128,0.338217152
8/16/2007,AAPL,15.485535,4.280233134
8/16/2007,GSPC,1411.27002,2.456646886
8/17/2007,MSFT,22.891507,0.035397407
8/17/2007,IBM,92.762476,-1.51487871
8/17/2007,SBUX,12.232513,0.786510507
8/17/2007,AAPL,16.148352,0.131072199
8/17/2007,GSPC,1445.939941,-0.026964605
8/20/2007,MSFT,22.89961,-0.672330227
8/20/2007,IBM,91.357237,-0.164804678
8/20/2007,SBUX,12.328723,1.635084185
8/20/2007,AAPL,16.169518,4.377353734
8/20/2007,GSPC,1445.550049,0.108605441
8/21/2007,MSFT,22.745649,0.534379125
8/21/2007,IBM,91.206676,0.880409237
8/21/2007,SBUX,12.530308,0.694699604
8/21/2007,AAPL,16.877315,3.872387284
8/21/2007,GSPC,1447.119995,1.171288563
8/22/2007,MSFT,22.867197,0.283484679
8/22/2007,IBM,92.009668,1.318179955
8/22/2007,SBUX,12.617356,-0.072622188
8/22/2007,AAPL,17.53087,-1.086711612
8/22/2007,GSPC,1464.069946,-0.107231625
8/23/2007,MSFT,22.932022,1.802121941
8/23/2007,IBM,93.222521,1.606102242
8/23/2007,SBUX,12.608193,0.254358416
8/23/2007,AAPL,17.34036,3.227285939
8/23/2007,GSPC,1462.5,1.153503932
8/24/2007,MSFT,23.345285,-1.110725356
8/24/2007,IBM,94.71977,0.176619939
8/24/2007,SBUX,12.640263,-0.797388472
8/24/2007,AAPL,17.899983,-2.254253538
8/24/2007,GSPC,1479.369995,-0.850359007
8/27/2007,MSFT,23.085983,-1.965599645
8/27/2007,IBM,94.887064,-1.269396427
8/27/2007,SBUX,12.539471,-1.79028286
8/27/2007,AAPL,17.496472,-4.105850597
8/27/2007,GSPC,1466.790039,-2.347306232
8/28/2007,MSFT,22.632205,2.363048585
8/28/2007,IBM,93.682571,2.294643472
8/28/2007,SBUX,12.314979,2.232143473
8/28/2007,AAPL,16.778093,5.724643438
8/28/2007,GSPC,1432.359985,2.19218809
8/29/2007,MSFT,23.167015,-0.489678968
8/29/2007,IBM,95.832252,0.698264922
8/29/2007,SBUX,12.589867,-0.473070923
8/29/2007,AAPL,17.738579,1.618432908
8/29/2007,GSPC,1463.76001,-0.418100984
8/30/2007,MSFT,23.053571,0.984181583
8/30/2007,IBM,96.501415,1.144144881
8/30/2007,SBUX,12.530308,0.73125896
8/30/2007,AAPL,18.025666,1.636705129
8/30/2007,GSPC,1457.640015,1.121674407
8/31/2007,MSFT,23.28046,0.278452402
8/31/2007,IBM,97.605531,1.285456866
8/31/2007,SBUX,12.621937,0.617060599
8/31/2007,AAPL,18.320693,4.101673447
8/31/2007,GSPC,1473.98999,1.04682217
9/4/2007,MSFT,23.345285,-1.145434721
9/4/2007,IBM,98.860208,-0.262293601
9/4/2007,SBUX,12.699822,-1.010100771
9/4/2007,AAPL,19.072148,-5.133186886
9/4/2007,GSPC,1489.420044,-1.150112426
9/5/2007,MSFT,23.07788,1.509831059
9/5/2007,IBM,98.600904,-0.22055883
9/5/2007,SBUX,12.571541,0.510207937
9/5/2007,AAPL,18.093139,-1.279612123
9/5/2007,GSPC,1472.290039,0.42518864
9/6/2007,MSFT,23.426317,-1.625731437
9/6/2007,IBM,98.383431,-1.759904064
9/6/2007,SBUX,12.635682,-1.522846175
9/6/2007,AAPL,17.861617,-2.399827518
9/6/2007,GSPC,1478.550049,-1.690845705
9/7/2007,MSFT,23.045468,0.140643705
9/7/2007,IBM,96.651977,0.216356671
9/7/2007,SBUX,12.44326,-0.441821516
9/7/2007,AAPL,17.432969,3.748959801
9/7/2007,GSPC,1453.550049,-0.127281341
9/10/2007,MSFT,23.07788,1.58005848
9/10/2007,IBM,96.86109,1.338510644
9/10/2007,SBUX,12.388283,1.07248115
9/10/2007,AAPL,18.086524,-0.892399225
9/10/2007,GSPC,1451.699951,1.36323205
9/11/2007,MSFT,23.442524,0
9/11/2007,IBM,98.157586,-1.150403189
9/11/2007,SBUX,12.521145,0
9/11/2007,AAPL,17.92512,1.003758971
9/11/2007,GSPC,1471.48999,0.004761772
9/12/2007,MSFT,23.442524,0.795021048
9/12/2007,IBM,97.028378,-0.043106976
9/12/2007,SBUX,12.521145,0.548847569
9/12/2007,AAPL,18.105045,0.255757442
9/12/2007,GSPC,1471.560059,0.841956258
9/13/2007,MSFT,23.628897,-0.411521537
9/13/2007,IBM,96.986552,-0.707201139
9/13/2007,SBUX,12.589867,0.582238081
9/13/2007,AAPL,18.15135,1.173466436
9/13/2007,GSPC,1483.949951,0.020219617
9/14/2007,MSFT,23.531659,-1.067493796
9/14/2007,IBM,96.300662,-0.529836441
9/14/2007,SBUX,12.66317,-1.230102731
9/14/2007,AAPL,18.36435,-0.288156129
9/14/2007,GSPC,1484.25,-0.512041502
9/17/2007,MSFT,23.28046,0.696137447
9/17/2007,IBM,95.790426,1.84247432
9/17/2007,SBUX,12.5074,1.941394694
9/17/2007,AAPL,18.311432,1.813446376
9/17/2007,GSPC,1476.650024,2.920800752
9/18/2007,MSFT,23.442524,-0.898721486
9/18/2007,IBM,97.55534,0.034297456
9/18/2007,SBUX,12.750218,-0.179659673
9/18/2007,AAPL,18.6435,-0.106439242
9/18/2007,GSPC,1519.780029,0.608640713
9/19/2007,MSFT,23.231841,-0.871992883
9/19/2007,IBM,97.588799,0.162853731
9/19/2007,SBUX,12.727311,-1.043920432
9/19/2007,AAPL,18.623656,-0.326783313
9/19/2007,GSPC,1529.030029,-0.672323552
9/20/2007,MSFT,23.029261,0.809287801
9/20/2007,IBM,97.747726,-0.068458882
9/20/2007,SBUX,12.594448,-0.07275428
9/20/2007,AAPL,18.562797,2.73680739
9/20/2007,GSPC,1518.75,0.46090535
9/21/2007,MSFT,23.215634,1.500872214
9/21/2007,IBM,97.680809,-0.453844521
9/21/2007,SBUX,12.585285,-1.164908065
9/21/2007,AAPL,19.070825,2.865067453
9/21/2007,GSPC,1525.75,-0.525644437
9/24/2007,MSFT,23.564071,1.65061886
9/24/2007,IBM,97.23749,0.223658591
9/24/2007,SBUX,12.438678,-0.220988115
9/24/2007,AAPL,19.617217,3.304556401
9/24/2007,GSPC,1517.72998,-0.034262946
9/25/2007,MSFT,23.953024,-0.202976459
9/25/2007,IBM,97.45497,0.678053669
9/25/2007,SBUX,12.41119,2.214839995
9/25/2007,AAPL,20.265479,-0.267657133
9/25/2007,GSPC,1517.209961,0.541130312
9/26/2007,MSFT,23.904405,-0.033897518
9/26/2007,IBM,98.115767,0.34952792
9/26/2007,SBUX,12.686078,-2.600220494
9/26/2007,AAPL,20.211237,1.132419555
9/26/2007,GSPC,1525.420044,0.390709498
9/27/2007,MSFT,23.896302,-0.101731222
9/27/2007,IBM,98.458709,0.07646251
9/27/2007,SBUX,12.356212,-2.855017379
9/27/2007,AAPL,20.440113,-0.666664612
9/27/2007,GSPC,1531.380005,-0.302342004
9/28/2007,MSFT,23.871992,1.052279173
9/28/2007,IBM,98.533993,1.044139153
9/28/2007,SBUX,12.00344,0.45801037
9/28/2007,AAPL,20.303846,1.870074271
9/28/2007,GSPC,1526.75,1.328969314
10/1/2007,MSFT,24.123192,-0.23513472
10/1/2007,IBM,99.562825,-0.562881778
10/1/2007,SBUX,12.058417,1.063829523
10/1/2007,AAPL,20.683543,1.349618873
10/1/2007,GSPC,1547.040039,-0.026504421
10/2/2007,MSFT,24.06647,-0.841752031
10/2/2007,IBM,99.002404,-1.655964839
10/2/2007,SBUX,12.186698,-0.225557407
10/2/2007,AAPL,20.962692,-0.334489483
10/2/2007,GSPC,1546.630005,-0.455185725
10/3/2007,MSFT,23.86389,0.882848521
10/3/2007,IBM,97.362959,-0.609964001
10/3/2007,SBUX,12.15921,-0.075358514
10/3/2007,AAPL,20.892574,-1.06382775
10/3/2007,GSPC,1539.589966,0.211095166
10/4/2007,MSFT,24.074572,0.437565411
10/4/2007,IBM,96.76908,0.527271728
10/4/2007,SBUX,12.150047,1.206629077
10/4/2007,AAPL,20.670313,3.334613269
10/4/2007,GSPC,1542.839966,0.956029162
10/5/2007,MSFT,24.179914,0
10/5/2007,IBM,97.279316,1.263966535
10/5/2007,SBUX,12.296653,-0.670637774
10/5/2007,AAPL,21.359588,4.001238226
10/5/2007,GSPC,1557.589966,-0.321651404
10/8/2007,MSFT,24.179914,0.8713141
10/8/2007,IBM,98.508894,0.450035506
10/8/2007,SBUX,12.214187,0.412602165
10/8/2007,AAPL,22.214236,-0.029778202
10/8/2007,GSPC,1552.579956,0.809624519
10/9/2007,MSFT,24.390597,0.431891848
10/9/2007,IBM,98.952219,0.270498229
10/9/2007,SBUX,12.264583,-0.821821663
10/9/2007,AAPL,22.207621,-0.637434329
10/9/2007,GSPC,1565.150024,-0.171232978
10/10/2007,MSFT,24.495938,-1.058551014
10/10/2007,IBM,99.219883,-0.480525662
10/10/2007,SBUX,12.16379,-0.866284275
10/10/2007,AAPL,22.066062,-2.733976729
10/10/2007,GSPC,1562.469971,-0.515845882
10/11/2007,MSFT,24.236636,0.869274927
10/11/2007,IBM,98.743106,-0.203308371
10/11/2007,SBUX,12.058417,0.075988415
10/11/2007,AAPL,21.462781,3.094370669
10/11/2007,GSPC,1554.410034,0.475422497
10/12/2007,MSFT,24.447319,-0.430889784
10/12/2007,IBM,98.542353,0.18674204
10/12/2007,SBUX,12.06758,-0.8731991
10/12/2007,AAPL,22.126919,-0.161432326
10/12/2007,GSPC,1561.800049,-0.838141093
10/15/2007,MSFT,24.341978,0.932089414
10/15/2007,IBM,98.726373,1.330170409
10/15/2007,SBUX,11.962206,-0.153199167
10/15/2007,AAPL,22.091199,1.557068043
10/15/2007,GSPC,1548.709961,-0.65731688
10/16/2007,MSFT,24.568867,2.506595033
10/16/2007,IBM,100.039602,-3.19398012
10/16/2007,SBUX,11.94388,1.26582819
10/16/2007,AAPL,22.435174,1.869328047
10/16/2007,GSPC,1538.530029,0.176139623
10/17/2007,MSFT,25.184709,0.25740222
10/17/2007,IBM,96.844357,-0.846429287
10/17/2007,SBUX,12.095069,0.984847627
10/17/2007,AAPL,22.854561,0.43415404
10/17/2007,GSPC,1541.23999,-0.07526628
10/18/2007,MSFT,25.249535,-3.177151579
10/18/2007,IBM,96.024638,-2.195125172
10/18/2007,SBUX,12.214187,-2.100524579
10/18/2007,AAPL,22.953785,-1.775219207
10/18/2007,GSPC,1540.079956,-2.561552135
10/19/2007,MSFT,24.447319,1.126949749
10/19/2007,IBM,93.916777,0.970790341
10/19/2007,SBUX,11.957625,0.344826
10/19/2007,AAPL,22.546305,2.31193537
10/19/2007,GSPC,1500.630005,0.3798372
10/22/2007,MSFT,24.722828,1.278263959
10/22/2007,IBM,94.828512,1.155506901
10/22/2007,SBUX,11.998858,-0.190918169
10/22/2007,AAPL,23.067561,6.767607551
10/22/2007,GSPC,1506.329956,0.880285886
10/23/2007,MSFT,25.038851,1.132687758
10/23/2007,IBM,95.924262,-1.508548484
10/23/2007,SBUX,11.97595,-0.267786689
10/23/2007,AAPL,24.628683,-0.123551064
10/23/2007,GSPC,1519.589966,-0.244142241
10/24/2007,MSFT,25.322463,2.368000301
10/24/2007,IBM,94.477198,-0.123948426
10/24/2007,SBUX,11.94388,0.383585569
10/24/2007,AAPL,24.598254,-1.694181221
10/24/2007,GSPC,1515.880005,-0.097631804
10/25/2007,MSFT,25.922099,9.502968876
10/25/2007,IBM,94.360095,0.815535423
10/25/2007,SBUX,11.989695,0
10/25/2007,AAPL,24.181515,1.050438734
10/25/2007,GSPC,1514.400024,1.378764175
10/26/2007,MSFT,28.385468,-1.313157845
10/26/2007,IBM,95.129635,0.940824592
10/26/2007,SBUX,11.989695,0.229271887
10/26/2007,AAPL,24.435527,0.211155667
10/26/2007,GSPC,1535.280029,0.371264583
10/29/2007,MSFT,28.012722,2.892678548
10/29/2007,IBM,96.024638,-0.592334438
10/29/2007,SBUX,12.017184,-0.304996578
10/29/2007,AAPL,24.487124,1.031926003
10/29/2007,GSPC,1540.97998,-0.646339351
10/30/2007,MSFT,28.82304,3.486089601
10/30/2007,IBM,95.455851,1.752541078
10/30/2007,SBUX,11.980532,2.026771432
10/30/2007,AAPL,24.739813,1.577542239
10/30/2007,GSPC,1531.02002,1.199199538
10/31/2007,MSFT,29.827837,0.679164232
10/31/2007,IBM,97.128754,-2.127110577
10/31/2007,SBUX,12.22335,-3.185910573
10/31/2007,AAPL,25.130094,-1.321395774
10/31/2007,GSPC,1549.380005,-2.642351384
11/1/2007,MSFT,30.030417,0
11/1/2007,IBM,95.062718,0.827096065
11/1/2007,SBUX,11.833925,-1.161432069
11/1/2007,AAPL,24.798026,0.229405357
11/1/2007,GSPC,1508.439941,0.080220827
11/2/2007,MSFT,30.030417,-0.890453836
11/2/2007,IBM,95.848978,-1.038480556
11/2/2007,SBUX,11.696482,-2.232679878
11/2/2007,AAPL,24.854914,-0.899560546
11/2/2007,GSPC,1509.650024,-0.495477752
11/5/2007,MSFT,29.76301,-0.871222366
11/5/2007,IBM,94.853605,-0.202825185
11/5/2007,SBUX,11.435337,-0.04005129
11/5/2007,AAPL,24.631329,3.013211346
11/5/2007,GSPC,1502.170044,1.204921911
11/6/2007,MSFT,29.503708,-2.444380889
11/6/2007,IBM,94.661218,-1.498621114
11/6/2007,SBUX,11.430757,-3.366741153
11/6/2007,AAPL,25.373523,-2.862499622
11/6/2007,GSPC,1520.27002,-2.936979906
11/7/2007,MSFT,28.782525,-2.195943546
11/7/2007,IBM,93.242605,-4.474254017
11/7/2007,SBUX,11.045913,-2.944835796
11/7/2007,AAPL,24.647206,-5.813210633
11/7/2007,GSPC,1475.619995,-0.057601212
11/8/2007,MSFT,28.150477,-2.907314857
11/8/2007,IBM,89.070694,-5.522570645
11/8/2007,SBUX,10.720629,-3.547012027
11/8/2007,AAPL,23.214412,-5.755963149
11/8/2007,GSPC,1474.77002,-1.428702016
11/9/2007,MSFT,27.332054,-1.037649787
11/9/2007,IBM,84.151702,1.197003716
11/9/2007,SBUX,10.340367,2.525480962
11/9/2007,AAPL,21.878199,-7.02062816
11/9/2007,GSPC,1453.699951,-0.998823519
11/12/2007,MSFT,27.048443,3.576786287
11/12/2007,IBM,85.159001,3.765402321
11/12/2007,SBUX,10.601511,3.673287704
11/12/2007,AAPL,20.342212,10.53590927
11/12/2007,GSPC,1439.180054,2.909295115
11/13/2007,MSFT,28.015908,-1.538011904
11/13/2007,IBM,88.36558,-1.738381619
11/13/2007,SBUX,10.990935,1.083793144
11/13/2007,AAPL,22.485449,-2.265247183
11/13/2007,GSPC,1481.050049,-0.70693715
11/14/2007,MSFT,27.58502,-0.501036432
11/14/2007,IBM,86.829449,0.154674481
11/14/2007,SBUX,11.110054,-0.618556849
11/14/2007,AAPL,21.976098,-1.089638388
11/14/2007,GSPC,1470.579956,-1.321242814
11/15/2007,MSFT,27.446809,0.977494324
11/15/2007,IBM,86.963752,1.148650992
11/15/2007,SBUX,11.041332,-3.858927528
11/15/2007,AAPL,21.736638,1.272068845
11/15/2007,GSPC,1451.150024,0.523031105
11/16/2007,MSFT,27.7151,-0.381348074
11/16/2007,IBM,87.962662,-2.452523549
11/16/2007,SBUX,10.615255,-1.294768708
11/16/2007,AAPL,22.013143,-1.466437573
11/16/2007,GSPC,1458.73999,-1.746025349
11/19/2007,MSFT,27.609409,1.825685584
11/19/2007,IBM,85.805357,1.173936028
11/19/2007,SBUX,10.477812,1.005677521
11/19/2007,AAPL,21.690334,2.988718385
11/19/2007,GSPC,1433.27002,0.448619654
11/20/2007,MSFT,28.11347,-1.012151826
11/20/2007,IBM,86.812657,-1.160314676
11/20/2007,SBUX,10.583185,-1.255416021
11/20/2007,AAPL,22.338597,-0.230976905
11/20/2007,GSPC,1439.699951,-1.592688184
11/21/2007,MSFT,27.828919,-0.350566977
11/21/2007,IBM,85.805357,1.790257688
11/21/2007,SBUX,10.450322,1.139859614
11/21/2007,AAPL,22.287,1.828330417
11/21/2007,GSPC,1416.77002,1.689048375
11/23/2007,MSFT,27.73136,-3.342126026
11/23/2007,IBM,87.341494,-1.999040685
11/23/2007,SBUX,10.569441,-3.857829378
11/23/2007,AAPL,22.69448,0.58295233
11/23/2007,GSPC,1440.699951,-2.323869032
11/26/2007,MSFT,26.804543,0.272976115
11/26/2007,IBM,85.595502,1.824066643
11/26/2007,SBUX,10.16169,1.938693269
11/26/2007,AAPL,22.826778,1.315634646
11/26/2007,GSPC,1407.219971,1.493015266
11/27/2007,MSFT,26.877713,1.935871553
11/27/2007,IBM,87.156821,3.409421048
11/27/2007,SBUX,10.358694,1.547975063
11/27/2007,AAPL,23.127095,3.094789899
11/27/2007,GSPC,1428.22998,2.85598542
11/28/2007,MSFT,27.398031,-0.326410318
11/28/2007,IBM,90.128364,0.121073983
11/28/2007,SBUX,10.519044,0.348444212
11/28/2007,AAPL,23.84283,2.258351882
11/28/2007,GSPC,1469.02002,0.047647479
11/29/2007,MSFT,27.308601,0.029763517
11/29/2007,IBM,90.237486,-2.158139689
11/29/2007,SBUX,10.555697,1.519084907
11/29/2007,AAPL,24.381285,-1.123226278
11/29/2007,GSPC,1469.719971,0.777021761
11/30/2007,MSFT,27.316729,-2.023807462
11/30/2007,IBM,88.290035,0.617989335
11/30/2007,SBUX,10.716047,-2.479692372
11/30/2007,AAPL,24.107428,-1.843929597
11/30/2007,GSPC,1481.140015,-0.58873374
12/3/2007,MSFT,26.763891,-0.455643763
12/3/2007,IBM,88.835658,0.755925059
12/3/2007,SBUX,10.450322,-2.060491533
12/3/2007,AAPL,23.662904,0.531143599
12/3/2007,GSPC,1472.420044,-0.654025666
12/4/2007,MSFT,26.641943,4.211171835
12/4/2007,IBM,89.507189,1.434874689
12/4/2007,SBUX,10.234994,1.387641263
12/4/2007,AAPL,23.788588,3.164450114
12/4/2007,GSPC,1462.790039,1.51901301
12/5/2007,MSFT,27.763881,1.17129518
12/5/2007,IBM,90.791505,1.423810521
12/5/2007,SBUX,10.377019,0.883008887
12/5/2007,AAPL,24.541366,2.398921071
12/5/2007,GSPC,1485.01001,1.503690605
12/6/2007,MSFT,28.089078,-0.057887268
12/6/2007,IBM,92.084204,-0.765721991
12/6/2007,SBUX,10.468649,-1.006567323
12/6/2007,AAPL,25.130094,2.290078979
12/6/2007,GSPC,1507.339966,-0.177792141
12/7/2007,MSFT,28.072818,0.666085606
12/7/2007,IBM,91.379095,0.486862996
12/7/2007,SBUX,10.363275,0.486294149
12/7/2007,AAPL,25.705593,-0.046320659
12/7/2007,GSPC,1504.660034,0.750995357
12/10/2007,MSFT,28.259807,-1.898735543
12/10/2007,IBM,91.823986,-2.193986656
12/10/2007,SBUX,10.413671,-3.651565332
12/10/2007,AAPL,25.693686,-2.919518827
12/10/2007,GSPC,1515.959961,-2.527107443
12/11/2007,MSFT,27.723228,1.08505402
12/11/2007,IBM,89.80938,1.383310964
12/11/2007,SBUX,10.033409,-0.091324893
12/11/2007,AAPL,24.943554,1.230506286
12/11/2007,GSPC,1477.650024,0.605010784
12/12/2007,MSFT,28.02404,2.175803346
